tag,id,level_1_cluster,level_1_membership_0,level_1_membership_1,level_1_membership_2,level_1_membership_3,level_1_membership_4,level_1_membership_5,level_1_membership_6,level_1_membership_7,level_2_cluster,level_2_membership_0,level_2_membership_1,level_2_membership_2,level_2_membership_3,level_2_membership_4,level_2_membership_5,level_2_membership_6,level_2_membership_7,level_3_cluster,level_3_membership_0,level_3_membership_1,level_3_membership_2,level_3_membership_3,level_3_membership_4,level_3_membership_5,level_3_membership_6,level_3_membership_7,level_4_cluster,level_4_membership_0,level_4_membership_1,level_4_membership_2,level_4_membership_3,level_4_membership_4,level_4_membership_5,level_4_membership_6,level_4_membership_7,cluster,level_1_path_membership_0,level_1_path_membership_1,level_2_path_membership_0_0,level_2_path_membership_0_1,level_2_path_membership_1_0,level_2_path_membership_1_1,level_3_path_membership_0_0_0,level_3_path_membership_0_0_1,level_3_path_membership_0_1_0,level_3_path_membership_0_1_1,level_3_path_membership_1_0_0,level_3_path_membership_1_0_1,level_3_path_membership_1_1_0,level_3_path_membership_1_1_1,level_4_path_membership_0_0_0_0,level_4_path_membership_0_0_0_1,level_4_path_membership_0_0_1_0,level_4_path_membership_0_0_1_1,level_4_path_membership_0_1_0_0,level_4_path_membership_0_1_0_1,level_4_path_membership_0_1_1_0,level_4_path_membership_0_1_1_1,level_4_path_membership_1_0_0_0,level_4_path_membership_1_0_0_1,level_4_path_membership_1_0_1_0,level_4_path_membership_1_0_1_1,level_4_path_membership_1_1_0_0,level_4_path_membership_1_1_0_1,level_4_path_membership_1_1_1_0,level_4_path_membership_1_1_1_1,cluster_path,is_noise,noise_level,leaf_level
World,378,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.3441434347838766,0.6558565652161233,0.17207171393910348,0.17207172084477312,0.3279282087986215,0.32792835641750184,0.08603585250296598,0.08603586143613749,0.08603586284126706,0.08603585800350608,0.16396408179953467,0.1639641269990868,0.16396419917312618,0.16396415724437566,0.04301792461582634,0.04301792788713965,0.04301793405792254,0.04301792737821495,0.04301793519911254,0.043017927642154515,0.043017922390598644,0.04301793561290744,0.08198205271199992,0.08198202908753476,0.08198205815293245,0.08198206884615437,0.08198202505551948,0.08198217411760672,0.08198208378708625,0.08198207345728938,noise,True,1,-1
World,379,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5711480978393744,0.42885190216062563,0.28557400480112777,0.28557409303824655,0.2144259108575611,0.2144259913030645,0.14278699354709284,0.1427870112540349,0.14278714133135564,0.1427869517068909,0.10721295459064319,0.1072129562669179,0.10721301687203742,0.10721297443102706,0.0713934956597085,0.07139349788738436,0.0713935047052837,0.0713935065487512,0.07139358228502624,0.07139355904632941,0.07139344566759839,0.07139350603929251,0.053606473435909054,0.053606481154734126,0.05360647608490287,0.05360648018201503,0.05360652526143226,0.05360649161060517,0.05360649463372297,0.053606479797304096,noise,True,1,-1
World,380,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5412172672561293,0.4587827327438708,0.2706085843503572,0.27060868290577206,0.22939131292678364,0.22939141981708722,0.13530431628178485,0.1353042680685723,0.1353041594426199,0.13530452346315214,0.11469570725589888,0.11469560567088473,0.1146957287538471,0.11469569106324012,0.06765213014938193,0.06765218613240294,0.06765211969225034,0.06765214837632197,0.06765205991666416,0.06765209952595573,0.06765226421636908,0.06765225924678306,0.05734785605746104,0.057347851198437855,0.05734780463171479,0.057347801039169935,0.05734785760044516,0.057347871153401946,0.05734784455270007,0.05734784651054005,noise,True,1,-1
World,381,0,0.6487224018908442,0.35127759810915576,,,,,,,0,0.5000001609604645,0.49999983903953554,,,,,,,0,0.5000001891353509,0.499999810864649,,,,,,,1,0.4999998925636512,0.5000001074363488,,,,,,,1,0.6487224018908442,0.35127759810915576,0.32436130536408125,0.324361096526763,0.17563883551896284,0.17563876259019293,0.16218071403022993,0.1621805913338513,0.16218059001742824,0.16218050650933474,0.0878194070309178,0.08781942848804504,0.08781939374403504,0.0878193688461579,0.0810903395910112,0.08109037443921874,0.08109027661517205,0.08109031471867925,0.08109022970762624,0.08109036030980202,0.08109023406885614,0.0810902724404786,0.043909710158057634,0.043909696872860164,0.043909718140993585,0.043909710347051455,0.04390966580565724,0.043909727938377795,0.04390969047476951,0.0439096783713884,0/0/0/1,False,-1,4
World,382,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6419550521558588,0.3580449478441413,0.32097757711707964,0.32097747503877916,0.1790224953763569,0.17902245246778445,0.16048880766943488,0.16048876944764476,0.16048866207823428,0.16048881296054493,0.08951124812556821,0.0895112472507887,0.08951122628554309,0.08951122618224136,0.08024440960690137,0.0802443980625335,0.08024437970420968,0.08024438974343509,0.08024432614355412,0.08024433593468014,0.08024440206421535,0.0802444108963296,0.044755618522593854,0.04475562960297437,0.04475562214283964,0.04475562510794905,0.04475561187924554,0.04475561440629756,0.044755613515197065,0.044755612667044295,noise,True,1,-1
World,383,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5719399946788581,0.4280600053211419,0.28596999865809103,0.28596999602076717,0.21403002505817686,0.21402998026296507,0.14298504013390975,0.14298495852418125,0.1429850207944752,0.142984975226292,0.10701500857293908,0.10701501648523778,0.10701499934753816,0.1070149809154269,0.07149251187439658,0.07149252825951317,0.0714924727863426,0.07149248573783865,0.07149250366726789,0.0714925171272073,0.07149248307338353,0.07149249215290847,0.05350749446696408,0.053507514105975006,0.053507505866449354,0.05350751061878843,0.05350750918524298,0.05350749016229518,0.053507493440505434,0.05350748747492146,noise,True,1,-1
World,384,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6263680053704714,0.3736319946295286,0.3131840339500691,0.31318397142040233,0.18681600396334502,0.18681599066618357,0.15659207504472547,0.15659195890534364,0.1565919159167711,0.15659205550363123,0.09340799346597409,0.09340801049737095,0.09340799771999005,0.09340799294619352,0.0782960401562754,0.07829603488845006,0.07829599029873083,0.0782959686066128,0.07829597383635191,0.07829594208041919,0.0782960384024823,0.07829601710114895,0.04670399325049105,0.046704000215483044,0.0467040053656555,0.04670400513171545,0.04670400046670974,0.0467039972532803,0.04670399502478889,0.04670399792140462,noise,True,1,-1
World,385,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6312481816894164,0.36875181831058357,0.3156240922719702,0.31562408941744624,0.1843758819039603,0.18437593640662325,0.15781201393824612,0.15781207833372404,0.15781194245029972,0.15781214696714652,0.09218795116298278,0.09218793074097749,0.09218797360385222,0.09218796280277103,0.07890600023511159,0.07890601370313455,0.07890594549715031,0.07890613283657374,0.07890594980927636,0.07890599264102337,0.07890601172301238,0.07890613524413412,0.04609397652987651,0.04609397463310627,0.04609396173781149,0.046093969003166,0.04609398838546238,0.046093985218389845,0.04609397876412767,0.04609398403864335,noise,True,1,-1
World,386,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.634139552656996,0.365860447343004,0.3170698089320288,0.3170697437249672,0.1829302278042896,0.18293021953871436,0.15853484386778222,0.15853496506424658,0.15853497331317562,0.15853477041179162,0.0914651047947329,0.09146512300955673,0.09146511647324403,0.09146510306547033,0.07926742855382365,0.07926741531395855,0.07926753337853615,0.07926743168571043,0.07926751763923764,0.07926745567393798,0.07926734969327236,0.07926742071851926,0.04573255065419097,0.04573255414054192,0.045732562071059954,0.04573256093849678,0.045732553151145654,0.045732563322098366,0.045732553107055714,0.04573254995841461,noise,True,1,-1
World,387,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.666184832745766,0.333815167254234,0.33309228723616224,0.33309254550960377,0.16690758850253434,0.1669075787516996,0.16654616575836237,0.1665461214777999,0.1665463706214503,0.16654617488815346,0.08345379243190315,0.08345379607063119,0.0834537896520708,0.08345378909962879,0.08327306291795268,0.0832731028404097,0.08327305342576316,0.08327306805203676,0.08327314778597639,0.08327322283547393,0.08327307331217332,0.08327310157598015,0.04172689599917179,0.041726896432731364,0.04172689765597838,0.041726898414652804,0.04172689156652936,0.04172689808554145,0.0417268934117103,0.04172689568791849,noise,True,1,-1
World,388,1,0.3103482550968519,0.6896517449031481,,,,,,,1,0.4999991415017889,0.5000008584982112,,,,,,,0,0.500000409347661,0.49999959065233895,,,,,,,0,0.5000022327151099,0.49999776728489015,,,,,,,0,0.3103482550968518,0.6896517449031482,0.15517413293835686,0.155174122158495,0.34482528038678484,0.34482646451636334,0.07758705639167734,0.0775870765466795,0.07758709226816861,0.07758702989032638,0.1724126344147979,0.172412645971987,0.17241337341208837,0.17241309110427494,0.03879352928600572,0.03879352710567162,0.03879353790975845,0.038793538636921046,0.03879354895687688,0.03879354331129172,0.038793509658183616,0.03879352023214277,0.08620629741656216,0.08620633699823571,0.08620632681223556,0.08620631915975144,0.08620707165598814,0.08620630175610025,0.08620665465998367,0.08620643644429128,1/1/0/0,False,-1,4
World,389,0,0.6950140229804189,0.304985977019581,,,,,,,0,0.5000000688402979,0.49999993115970204,,,,,,,1,0.49999975368972416,0.500000246310276,,,,,,,0,0.5000000280857456,0.4999999719142544,,,,,,,0,0.6950140229804189,0.3049859770195811,0.34750705933518183,0.34750696364523703,0.15249299547800932,0.1524929815415718,0.17375344407303128,0.17375361526215055,0.17375372082373172,0.1737532428215053,0.07624650094233565,0.07624649453567367,0.07624649020950007,0.07624649133207172,0.08687672763076283,0.08687671644226846,0.08687681251107511,0.08687680275107544,0.0868768129430545,0.08687690788067724,0.08687655294876892,0.08687668987273638,0.038123251058574364,0.03812324988376128,0.0381232481672421,0.03812324636843157,0.03812323612272806,0.03812325408677201,0.03812324238569665,0.038123248946375074,0/0/1/0,False,-1,4
World,390,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.46943327319911116,0.5305667268008888,0.23471662478948108,0.23471664840963005,0.26528331970103697,0.2652834070998518,0.11735830204300968,0.1173583227464714,0.1173583854679854,0.11735826294164466,0.13264169400941575,0.13264162569162127,0.13264173025101886,0.13264167684883296,0.058679151473113866,0.05867915056989582,0.05867914696804335,0.05867917577842805,0.05867919519220565,0.058679190275779745,0.05867912490961275,0.05867913803203191,0.06632083715163375,0.06632085685778198,0.06632081634492064,0.06632080934670065,0.06632086711366868,0.06632086313735018,0.06632084989289165,0.06632082695594134,noise,True,1,-1
World,391,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6308579400068427,0.3691420599931573,0.3154289076323876,0.3154290323744551,0.18457102283893126,0.18457103715422604,0.15771446425487462,0.15771444337751298,0.157714529470868,0.15771450290358704,0.09228552732759265,0.0922854955113386,0.09228552665360588,0.09228551050062014,0.07885721323795016,0.07885725101692448,0.07885720787171155,0.07885723550580144,0.07885724716769493,0.07885728230317307,0.07885724700435696,0.0788572558992301,0.046142764381387764,0.04614276294620489,0.04614274753635841,0.0461427479749802,0.04614275768000925,0.046142768973596635,0.046142756507232374,0.04614275399338776,noise,True,1,-1
World,392,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6079978068938399,0.3920021931061601,0.3039988416414353,0.30399896525240455,0.19600110023316236,0.19600109287299775,0.15199944527834613,0.1519993963630892,0.1519993318898175,0.15199963336258704,0.09800051816547634,0.09800058206768603,0.09800054832454132,0.09800054454845643,0.07599971635374578,0.07599972892460034,0.07599969208157537,0.07599970428151384,0.07599963748368538,0.07599969440613213,0.07599982543284643,0.0759998079297406,0.04900025641661045,0.049000261748865875,0.04900028940362867,0.04900029266405735,0.049000274856134854,0.04900027346840645,0.04900027278263524,0.04900027176582118,noise,True,1,-1
World,393,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6426870530590467,0.3573129469409533,0.32134350718853194,0.3213435458705148,0.17865643522958255,0.17865651171137073,0.16067173062232254,0.1606717765662094,0.1606715722842919,0.16067197358622287,0.08932822172555903,0.08932821350402353,0.08932827078090103,0.0893282409304697,0.08033587129389114,0.08033585932843142,0.08033582427898006,0.08033595228722935,0.08033576278544728,0.08033580949884461,0.08033597034310151,0.08033600324312137,0.04466411436641662,0.044664107359142405,0.04466410746485287,0.04466410603917067,0.04466413473161375,0.04466413604928728,0.04466412653571776,0.044664114394751944,noise,True,1,-1
World,394,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5902947226958111,0.4097052773041889,0.2951473638612676,0.29514735883454346,0.20485262491628775,0.20485265238790112,0.1475736465095025,0.14757371735176514,0.1475735807209932,0.14757377811355027,0.1024263104714114,0.10242631444487633,0.10242634727347655,0.10242630511442459,0.07378683108370346,0.07378681542579905,0.07378679463907876,0.07378692271268637,0.07378677179053865,0.07378680893045456,0.07378683797209944,0.07378694014145085,0.05121314991986979,0.051213160551541605,0.05121315535573842,0.051213159089137913,0.05121317486429781,0.05121317240917874,0.05121316275097237,0.051213142363452216,noise,True,1,-1
World,395,0,0.7289363726910485,0.27106362730895156,,,,,,,1,0.49999979276369727,0.5000002072363028,,,,,,,1,0.49999684997692523,0.5000031500230747,,,,,,,0,0.5000013682558927,0.49999863174410736,,,,,,,0,0.7289363726910484,0.27106362730895156,0.3644680352834454,0.36446833740760304,0.13553181194173963,0.13553181536721193,0.18223408835438193,0.18223394692906347,0.18223302062012867,0.18223531678747434,0.06776591817840666,0.06776589376333297,0.06776590478088712,0.06776591058632479,0.0911170929102785,0.09111699544410341,0.09111695931097501,0.09111698761808848,0.091116517229614,0.09111650339051464,0.09111790773828321,0.09111740904919118,0.033882954585330784,0.033882963593075875,0.03388294749270599,0.03388294627062698,0.033882954971368694,0.03388294980951843,0.03388295460445771,0.03388295598186708,0/1/1/0,False,-1,4
World,396,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.603936594547364,0.39606340545263596,0.30196823576093884,0.30196835878642525,0.19803169686938626,0.19803170858324964,0.15098413182285916,0.15098410393807965,0.15098397519749066,0.1509843835889346,0.09901583547687447,0.0990158613925118,0.09901587709779208,0.09901583148545756,0.07549206229389517,0.07549206952896398,0.07549199318609873,0.07549211075198091,0.07549195688994362,0.07549201830754704,0.07549215991910366,0.07549222366983094,0.04950791992079029,0.049507915556084185,0.04950793467294205,0.049507926719569745,0.049507937100629604,0.04950793999716248,0.04950792435578562,0.04950790712967194,noise,True,1,-1
World,397,0,0.7050156454936681,0.29498435450633176,,,,,,,0,0.5000000828263205,0.4999999171736796,,,,,,,1,0.49999966226698966,0.5000003377330104,,,,,,,1,0.49999917040327635,0.5000008295967237,,,,,,,1,0.7050156454936681,0.2949843545063318,0.3525078811406859,0.3525077643529823,0.14749217419859537,0.14749218030773645,0.176253821516795,0.17625405962389087,0.17625377644933046,0.17625398790365185,0.07374609102850085,0.07374608317009453,0.07374609385546164,0.07374608645227482,0.08812694067897772,0.08812688083781728,0.08812688359215504,0.08812717603173584,0.08812683422450235,0.08812694222482814,0.0881268799545537,0.08812710794909814,0.0368730436598963,0.036873047368604556,0.03687304087522015,0.036873042294874384,0.03687304644446589,0.03687304741099576,0.03687304451568163,0.03687304193659319,0/0/1/1,False,-1,4
World,398,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.525144342102589,0.47485565789741097,0.26257218050496567,0.2625721615976233,0.2374278430642457,0.23742781483316527,0.13128605311968827,0.1312861273852774,0.13128606706530171,0.1312860945323216,0.11871394886305638,0.1187138942011893,0.11871391449593091,0.11871390033723436,0.06564303422375274,0.06564301889593552,0.06564305898825115,0.06564306839702626,0.0656430495760727,0.06564301748922903,0.06564302406291507,0.06564307046940653,0.059356980446494984,0.05935696841656139,0.059356947811227016,0.05935694638996228,0.05935693707205517,0.05935697742387573,0.05935694800310561,0.05935695233412875,noise,True,1,-1
World,399,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6022464469036553,0.3977535530963448,0.3011231793008728,0.30112326760278246,0.19887675254631032,0.1988768005500345,0.15056159042452377,0.15056158887634902,0.15056165523676274,0.1505616123660197,0.09943837650298737,0.09943837604332295,0.09943839295711865,0.09943840759291588,0.07528078712392074,0.07528080330060304,0.07528077786805028,0.07528081100829874,0.0752808043187541,0.07528085091800861,0.07528079220397287,0.07528082016204682,0.04971918160286773,0.04971919490011963,0.0497191883157279,0.04971918772759505,0.049719208039543016,0.04971918491757564,0.04971920521134118,0.0497192023815747,noise,True,1,-1
World,400,0,0.6959111226562019,0.30408887734379797,,,,,,,0,0.5000000858084266,0.49999991419157347,,,,,,,0,0.5000003877179447,0.49999961228205525,,,,,,,0,0.500000006579871,0.4999999934201291,,,,,,,0,0.6959111226562019,0.3040888773437981,0.34795562104313943,0.34795550161306255,0.15204443972768444,0.15204443761611364,0.17397794543020798,0.17397767561293145,0.17397764359690254,0.17397785801616,0.07602221864922469,0.07602222107845975,0.07602221579575742,0.07602222182035623,0.0869889738598564,0.0869889715703516,0.08698883176211622,0.08698884385081522,0.0869888148124586,0.08698882878444394,0.08698894317134598,0.08698891484481401,0.03801110416858121,0.03801111448064347,0.03801110961595841,0.03801111146250134,0.038011106015853106,0.03801110977990431,0.0380111077366697,0.03801111408368653,0/0/0/0,False,-1,4
World,401,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5619585124631752,0.4380414875368248,0.28097926318212224,0.28097924928105295,0.2190207498548867,0.21902073768193814,0.1404896519634993,0.1404896112186229,0.14048959291813604,0.1404896563629169,0.10951038553997758,0.10951036431490911,0.109510372967892,0.10951036471404613,0.07024483426212068,0.07024481770137864,0.07024478378539403,0.07024482743322888,0.07024478031448529,0.07024481260365074,0.07024483845562284,0.07024481790729409,0.054755189559573536,0.05475519598040405,0.054755184155316654,0.05475518015959246,0.054755182278840804,0.054755190689051186,0.05475518218784722,0.0547551825261989,noise,True,1,-1
World,402,0,0.7011209525950991,0.2988790474049009,,,,,,,1,0.49999970235091373,0.5000002976490863,,,,,,,1,0.49999711902751925,0.5000028809724808,,,,,,,0,0.5000008713657059,0.4999991286342941,,,,,,,0,0.7011209525950991,0.2988790474049009,0.3505602676095386,0.3505606849855605,0.1494395056342375,0.1494395417706634,0.17528016940591995,0.17528009820361867,0.17527933253709396,0.17528135244846657,0.07471975901412231,0.07471974662011517,0.07471976772018515,0.07471977405047825,0.08764007098044879,0.08764009842547117,0.0876400363085307,0.08764006189508797,0.08763964310170234,0.0876396894353916,0.08764082895839266,0.0876405234900739,0.037359878184845256,0.03735988082927705,0.03735987273758055,0.037359873882534624,0.03735988608094405,0.0373598816392411,0.03735988575899484,0.03735988829148341,0/1/1/0,False,-1,4
World,403,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.527594636196,0.472405363804,0.2637972748320168,0.26379736136398313,0.23620269429476295,0.23620266950923702,0.13189863640743685,0.13189863842458,0.13189862453492224,0.13189873682906095,0.11810134211680474,0.11810135217795821,0.11810135473375512,0.1181013147754819,0.06594932077857366,0.06594931562886319,0.06594931627482005,0.06594932214975993,0.06594930374764521,0.06594932078727703,0.06594935166339426,0.06594938516566669,0.059050665269215624,0.05905067684758911,0.05905067328528356,0.05905067889267465,0.05905066801609431,0.0590506867176608,0.059050659772888654,0.05905065500259325,noise,True,1,-1
World,404,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5132417504659819,0.4867582495340182,0.2566208831995377,0.2566208672664442,0.24337912705152454,0.24337912248249363,0.12831044311102047,0.12831044008851722,0.12831044988839865,0.12831041737804555,0.12168958182900716,0.12168954522251738,0.12168957274356655,0.12168954973892708,0.06415522340459749,0.06415521970642298,0.06415521137437728,0.06415522871413994,0.06415521692485525,0.06415523296354339,0.06415520243065886,0.06415521494738669,0.060844794190513474,0.0608447876384937,0.060844775768570496,0.06084476945394688,0.06084478122355806,0.06084479152000849,0.06084478366985592,0.06084476606907116,noise,True,1,-1
World,405,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4494597209255351,0.5505402790744649,0.22472985216406552,0.22472986876146958,0.2752700774344353,0.2752702016400296,0.11236492616522101,0.11236492599884454,0.11236494118828579,0.11236492757318378,0.13763503727351997,0.13763504016091532,0.13763512331451935,0.13763507832551025,0.056182455030546245,0.056182471134674755,0.05618245751029512,0.05618246848854942,0.056182457022479086,0.0561824841658067,0.056182457276411954,0.05618247029677182,0.06881751263544746,0.06881752463807252,0.06881751972163848,0.06881752043927684,0.06881755593259316,0.0688175673819262,0.06881754973025025,0.06881752859526,noise,True,1,-1
World,406,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6089785012899104,0.3910214987100896,0.30448925344811734,0.304489247841793,0.195510751564128,0.1955107471459616,0.15224460649465937,0.152244646953458,0.15224464666503007,0.15224460117676297,0.09775535915547161,0.09775539240865641,0.0977553828260212,0.0977553643199404,0.0761223184159895,0.07612228807866986,0.07612231342030859,0.07612233353314941,0.07612235413404354,0.07612229253098653,0.07612225191966177,0.07612234925710118,0.048877679243185305,0.0488776799122863,0.048877693197910146,0.048877699210746264,0.048877701243154645,0.04887768158286655,0.04887768572203865,0.04887767859790176,noise,True,1,-1
World,407,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6045425376312437,0.39545746236875634,0.30227129556645926,0.3022712420647844,0.19772869597380638,0.19772876639495,0.1511355792542057,0.15113571631225356,0.15113559449956104,0.15113564756522335,0.09886435702336205,0.09886433895044433,0.09886440643827889,0.0988643599566711,0.07556780147595381,0.07556777777825191,0.0755678624622202,0.07556785385003335,0.0755678059465521,0.07556778855300894,0.07556777442241969,0.07556787314280367,0.049432179684509386,0.04943217733885267,0.04943216970707951,0.04943216924336482,0.04943220879793942,0.04943219764033946,0.04943218492736379,0.04943217502930733,noise,True,1,-1
World,408,0,0.7382990858272666,0.2617009141727334,,,,,,,1,0.4999998338757089,0.5000001661242912,,,,,,,1,0.49999775814401,0.50000224185599,,,,,,,0,0.500000341994069,0.49999965800593105,,,,,,,0,0.7382990858272667,0.2617009141727334,0.3691494202642211,0.3691496655630457,0.1308504482215347,0.1308504659511987,0.18457467390520155,0.18457474635901952,0.18457400520113387,0.18457566036191178,0.06542522414991178,0.06542522407162292,0.06542523987039445,0.06542522608080426,0.0922873587047364,0.09228731520046515,0.09228735181578647,0.09228739454323306,0.09228701989917346,0.09228698530196042,0.09228789330473697,0.09228776705717481,0.03271261371791134,0.032712610432000445,0.03271261218805247,0.03271261188357045,0.03271262071054011,0.032712619159854336,0.032712614660519404,0.03271261142028485,0/1/1/0,False,-1,4
World,409,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5578224114168924,0.4421775885831077,0.2789111177413692,0.2789112936755232,0.2210887454321726,0.22108884315093508,0.1394555673767038,0.13945555036466536,0.13945544641117374,0.13945584726434945,0.11054439918436133,0.11054434624781127,0.11054445399496649,0.1105443891559686,0.0697277654849507,0.06972780189175311,0.06972775742515899,0.06972779293950637,0.06972769692246274,0.06972774948871101,0.06972792837626911,0.06972791888808033,0.05527220247735114,0.05527219670701019,0.05527217661050277,0.0552721696373085,0.05527219569222975,0.05527225830273673,0.05527219617921585,0.05527219297675275,noise,True,1,-1
World,410,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6522814313699571,0.34771856863004286,0.3261406020633229,0.3261408293066342,0.17385927003540147,0.1738592985946414,0.16307030846759046,0.16307029359573244,0.1630701187068019,0.16307071059983227,0.08692963675504492,0.08692963328035655,0.086929668656643,0.0869296299379984,0.08153514673694656,0.08153516173064392,0.08153512845311738,0.08153516514261507,0.08153505661029249,0.08153506209650942,0.08153535862824901,0.08153535197158325,0.0434648216741742,0.04346481508087072,0.04346481783403113,0.04346481544632541,0.04346483892456441,0.0434648297320786,0.04346481956130596,0.043464810376692434,noise,True,1,-1
World,411,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6635561662686329,0.3364438337313672,0.3317779302517606,0.33177823601687234,0.16822192972083033,0.1682219040105369,0.16588899332713963,0.165888936924621,0.165889200279711,0.16588903573716135,0.08411097217625568,0.08411095754457465,0.08411095591997983,0.08411094809055708,0.08294447334256282,0.08294451998457683,0.08294444830073595,0.08294448862388505,0.08294454994746919,0.0829446503322418,0.08294452960102802,0.08294450613613333,0.042055483256716125,0.04205548891953955,0.04205547726405717,0.04205548028051748,0.042055477678450894,0.042055478241528936,0.04205547272855268,0.0420554753620044,noise,True,1,-1
World,412,0,0.690426750255525,0.3095732497444751,,,,,,,1,0.4999998270466732,0.5000001729533269,,,,,,,1,0.4999986235884874,0.5000013764115127,,,,,,,0,0.5000002472629272,0.4999997527370727,,,,,,,0,0.690426750255525,0.30957324974447503,0.3452132557161591,0.34521349453936584,0.15478662328864404,0.154786626455831,0.17260667198346755,0.17260658373269155,0.17260627211385468,0.17260722242551108,0.07739332092134885,0.07739330236729518,0.0773933138558859,0.07739331259994509,0.08630332968690428,0.08630334229656327,0.08630327630237061,0.08630330743032093,0.08630312423922928,0.08630314787462538,0.08630365389212258,0.08630356853338848,0.038696657887865804,0.03869666303348304,0.03869665087863162,0.03869665148866355,0.038696660936253346,0.038696652919632556,0.03869665505495956,0.038696657544985524,0/1/1/0,False,-1,4
World,413,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.6519628821822936,0.3480371178177064,0.32598141218521753,0.32598146999707606,0.17401857428981282,0.1740185435278936,0.16299071337458548,0.162990698810632,0.16299083968618452,0.16299063031089153,0.08700928052256265,0.08700929376725017,0.08700927557768616,0.08700926795020743,0.08149535874629894,0.08149535462828653,0.0814953230655052,0.08149537574512677,0.08149539960936507,0.08149544007681946,0.08149530457622926,0.08149532573466226,0.04350463852753179,0.04350464199503085,0.04350464584712766,0.0435046479201225,0.04350464484826634,0.04350463072941981,0.04350463113431447,0.04350463681589295,noise,True,1,-1
World,414,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.5546752700417268,0.4453247299582732,0.27733760354284764,0.27733766649887914,0.22266232359397134,0.2226624063643019,0.13866881350446922,0.13866879003837843,0.13866882582607895,0.1386688406728002,0.1113311602639396,0.11133116333003173,0.11133120098198611,0.11133120538231579,0.06933437540047503,0.06933443810399419,0.06933439397175839,0.06933439606662004,0.06933440028470486,0.06933442554137408,0.06933440071777076,0.06933443995502946,0.05566557002586772,0.055665590238071876,0.05566558251352006,0.055665580816511684,0.05566561173909833,0.05566558924288778,0.055665604759316666,0.05566560062299913,noise,True,1,-1
World,415,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,-1,0.4849391271238379,0.5150608728761621,0.24246958562649554,0.2424695414973424,0.2575305136667887,0.2575303592093734,0.12123479326159806,0.12123479236489748,0.12123477874833163,0.12123476274901077,0.12876526513014253,0.12876524853664617,0.128765217475061,0.1287651417343124,0.06061739074823788,0.060617402513360175,0.060617406367568,0.060617385997329465,0.06061738640633462,0.060617392341997,0.06061737672470104,0.060617386024309716,0.06438262203175422,0.0643826430983883,0.06438262668683728,0.06438262184980889,0.06438256474317464,0.0643826527318864,0.06438257266606122,0.06438256906825118,noise,True,1,-1
